duration,actor1_fb_likes,actor2_fb_likes,actor3_fb_likes,budget,movie_fb_likes,actor4_fb_likes,director_fb_likes,cast_total_fb_likes,imdb
0.55334,-0.41438,-0.48422,-0.22879,-0.78984,-0.21204,-0.39807,-0.42564,-0.66351,1
1.0806,2.1513,1.9243,1.7625,-0.10601,2.0751,2.2467,-0.2469,2.9444,1
-0.23754,0.22371,2.3097,-0.38196,-0.10601,-0.14096,-0.38248,-0.42075,0.42052,1
-0.23754,-0.42768,0.86457,-0.43302,-0.10601,-0.057332,-0.39183,-0.066532,-0.23339,1
-1.0724,1.6195,1.3463,-0.50501,-0.10601,2.9114,-0.33147,0.04229,0.39452,1
0.68516,-0.57391,0.36359,-0.43302,-0.10601,3.664,-0.51539,-0.32335,-0.40925,0
-1.292,-0.14851,-0.253,-0.17773,-0.14875,-0.53061,-0.406,0.20552,0.25506,0
1.5639,0.55604,0.86457,1.1498,-0.10601,-0.25803,4.5139,-0.30023,1.2676,1
-0.85267,-0.042165,-0.65822,-0.20326,-0.10601,-0.50473,0.26283,-0.39599,-0.30937,0
0.33365,0.27688,0.28652,-0.024557,-0.10601,1.866,0.20615,-0.30268,0.15745,1
0.64122,1.0878,-0.54203,-0.45267,-0.10601,-0.28312,-0.21895,-0.29914,-0.24199,1
0.90485,-0.36121,0.1131,-0.67146,-0.10601,1.1134,-0.42442,0.23273,-0.5125,1
0.28972,-0.09534,0.30579,-0.67758,-0.10601,2.5351,-0.48847,5.2657,-0.060864,1
-1.0724,-0.45426,-0.61775,-0.5913,0.00084118,-0.51727,-0.19061,-0.41503,-0.069091,0
0.20184,-0.42768,0.86457,-0.38196,-0.10601,-0.36675,-0.39183,-0.066532,-0.24882,1
-0.28148,0.15724,-0.44569,-0.50373,-0.10601,0.026293,-0.020571,-0.40279,-0.44751,1
1.8275,0.42311,-0.11812,2.3751,-0.10601,0.026293,4.5139,0.50478,1.1924,1
0.42153,0.55604,1.0765,0.53708,-0.10601,-0.015519,-0.24729,-0.066532,0.29151,1
0.64122,-0.70684,1.3463,-0.45906,-0.10601,0.61167,0.26283,-0.38184,0.12655,1
1.1245,0.82191,0.016758,0.81789,-0.10601,-0.32075,1.1697,-0.35681,1.2413,1
-0.1936,0.27688,-0.50349,-0.47412,-0.21286,1.7406,-0.13393,-0.41993,0.12112,0
0.28972,2.1513,-0.58365,-0.30537,-0.10601,-0.099145,-0.51681,-0.40524,0.12199,1
0.33365,2.0183,1.3463,-0.48203,-0.21286,1.6988,-0.48394,-0.37178,0.49674,1
-0.50117,-0.68025,-0.44569,-0.5553,-0.10601,-0.29566,-0.27563,-0.40197,-0.39312,0
0.1579,0.22371,-0.52276,-0.40749,-0.10601,-0.2204,-0.49612,-0.14815,-0.28345,1
2.8381,-0.53403,-0.31081,-0.12667,-0.10601,-0.31239,-0.45446,-0.40986,-0.35627,1
1.476,-0.20169,-0.50349,-0.075614,-0.10601,-0.015519,-0.45361,-0.32879,0.15597,1
-1.0284,-0.64037,-0.40715,0.00097211,-0.10601,-0.41692,-0.40175,-0.43707,-0.072382,1
0.026089,-0.36121,-0.17593,-0.5096,-0.10601,-0.43783,-0.5205,-0.41993,-0.62086,0
0.42153,0.55604,0.76823,1.3285,-0.23422,-0.47546,6.2143,-0.29424,1.2664,1
1.0367,-0.81346,-0.17593,0.53708,0.42823,0.90436,-0.5511,2.5452,-0.47293,1
-0.1936,-0.25486,-0.34934,0.10309,-0.10601,0.10992,-0.30908,-0.33451,-0.33636,1
-1.3799,-0.86743,-0.62912,-0.52467,-0.10601,-0.45037,-0.52871,-0.40388,11.46,0
-0.32541,-0.46756,-0.29154,0.2052,-0.10601,-0.46291,-0.51228,-0.38973,-0.54673,1
0.77303,-0.21498,0.016758,-0.35643,-0.21286,-0.24549,-0.30397,-0.43163,0.22285,1
0.20184,0.55604,-0.253,-0.25432,-0.10601,0.48623,0.092791,-0.42972,0.41171,1
-0.017849,0.95485,-0.11812,-0.20326,-0.3197,0.65348,-0.37001,-0.40007,-0.11035,1
0.7291,1.7525,3.6585,0.66472,-0.10601,1.4897,-0.048911,5.5378,2.3469,1
0.11396,-0.41438,-0.44569,-0.12667,-0.063268,-0.057332,1.2264,-0.43353,1.2603,1
0.7291,-0.72014,-0.74608,-0.66303,-0.3197,-0.49218,-0.4777,-0.43489,-0.77754,1
-0.28148,-0.22827,-0.38788,-0.43302,-0.10601,0.15173,0.03611,-0.39572,-0.044903,1
0.11396,-0.09534,-0.66381,-0.40749,-0.10601,-0.54809,-0.31701,-0.33178,-0.5494,0
-0.76479,4.4112,-0.46496,-0.30537,-0.10601,-0.29985,-0.44539,-0.39517,0.79227,1
-0.41329,-0.54732,-0.66824,0.026501,-0.041898,-0.38347,-0.10559,-0.43816,-0.68536,1
-0.36935,-0.50744,-0.40715,-0.57343,-0.42655,-0.099145,-0.020571,-0.43272,-0.30299,1
0.90485,-0.87647,-0.75341,-0.58287,-0.10601,0.10992,1.2264,3.9055,-0.6768,1
0.94878,0.82191,-0.29154,0.28179,-0.10601,-0.44619,-0.10559,0.50478,0.12047,1
-0.67692,-0.44097,3.2731,-0.55198,-0.10601,-0.46291,-0.077251,-0.35872,0.32022,0
-0.80873,-0.50744,-0.68654,-0.35643,-0.10601,-0.50055,-0.53523,-0.42564,-0.7898,0
-0.45723,0.077476,-0.11812,-0.541,-0.10601,-0.46291,-0.4213,-0.27248,0.70769,0
-0.80873,-0.70684,0.20944,-0.66839,-0.10601,-0.26221,-0.56952,-0.42075,-0.66495,0
-0.10572,-0.52073,-0.743,-0.51292,-0.10601,0.52805,-0.56244,1.2937,0.18312,1
0.42153,0.68898,0.074564,1.3285,-0.10601,-0.44201,0.092791,-0.30023,0.1537,1
1.1685,-0.44097,-0.253,-0.35643,-0.14875,-0.25803,-0.46382,0.12391,-0.50148,1
-0.85267,-0.25486,0.13237,-0.3309,-0.10601,-0.18695,-0.27563,-0.43326,-0.41328,0
-0.85267,-0.54732,-0.40715,-0.3309,0.32139,-0.54278,-0.27563,0.069496,-0.584,0
-0.94055,-0.70684,-0.63779,-0.58747,-0.10601,0.27717,-0.56216,-0.42646,-0.71827,0
0.42153,1.4866,-0.46496,0.077558,-0.10601,0.10992,-0.42782,-0.427,0.28324,1
-0.41329,-0.34792,-0.62161,-0.65639,-0.3197,-0.47964,-0.57803,-0.41993,-0.78598,1
0.99272,-0.50744,0.96092,1.839,-0.10601,0.44442,3.3803,0.36876,1.0116,1
-0.89661,-0.60049,-0.74146,-0.60049,-0.42655,-0.50055,-0.41875,-0.42428,-0.18604,1
0.68516,1.0878,-0.68327,1.4816,-0.10601,1.0716,-0.58143,-0.35627,0.42208,1
0.1579,-0.77331,-0.42642,-0.61682,-0.10601,-0.49636,-0.46892,-0.37667,-0.54159,0
0.94878,-0.86118,-0.73992,0.077558,-0.10601,-0.43365,-0.38475,0.72243,-0.67536,1
-0.28148,-0.70684,-0.59193,-0.67733,-0.10601,-0.54261,0.26283,-0.43245,-0.60345,0
-1.0284,-0.042165,-0.50349,-0.1522,-0.10601,-0.54742,-0.57406,-0.4368,-0.56767,0
-0.63298,0.42311,-0.098853,-0.3309,-0.10601,-0.49636,-0.19061,-0.36933,-0.060288,0
-0.41329,-0.7781,-0.48422,-0.60483,-0.10601,-0.54658,0.31951,0.15111,-0.7218,0
0.070027,1.7525,2.8878,0.43496,-0.21286,-0.34584,0.82964,-0.43217,2.476,1
-0.63298,-0.60049,-0.52276,1.3795,-0.10601,-0.50891,0.5179,-0.42537,-0.35273,0
-0.061787,2.0183,-0.40715,-0.59793,-0.95011,-0.43783,-0.58455,4.1775,0.02071,1
0.64122,-0.57391,-0.71024,-0.38196,-0.10601,-0.53065,-0.36547,-0.29914,-0.33352,1
-0.061787,0.18382,-0.60427,-0.40749,-0.10601,0.068106,-0.048911,-0.41531,-0.32916,1
-0.23754,2.0183,-0.29154,2.1199,0.32139,-0.54169,0.17781,-0.41884,0.72575,1
0.64122,-0.44097,-0.58481,-0.40749,0.32139,-0.51309,-0.39325,-0.43816,-0.68754,0
0.77303,-0.78753,-0.52276,-0.40749,0.00084118,-0.42528,-0.51936,-0.2518,-0.15721,0
0.42153,-0.3745,-0.42642,-0.63138,-0.10601,-0.40856,-0.35329,-0.066532,-0.18888,1
-0.5451,-0.72014,0.61408,2.3751,-0.10601,-0.53588,-0.13393,-0.43163,0.22516,0
0.026089,-0.10863,0.4214,-0.10114,0.00084118,1.6988,-0.51454,-0.40089,-0.39218,1
-0.28148,-0.82236,0.61408,-0.54228,0.12906,-0.52756,-0.46013,-0.41367,-0.59889,0
-1.1602,0.34335,1.3463,-0.22879,-0.10601,0.068106,3.0969,1.8379,1.1903,1
-0.45723,0.55604,-0.54203,-0.25432,-0.10601,-0.52417,0.943,-0.42972,-0.17559,0
-0.63298,-0.70684,-0.5613,-0.22879,-0.10601,-0.53274,-0.4009,0.15111,-0.68737,0
-0.5451,-0.73343,-0.38788,-0.60483,-0.063268,-0.53349,-0.41875,-0.43734,-0.80502,0
-0.1936,-0.53403,1.9243,-0.52722,-0.10601,-0.41274,-0.54515,-0.42564,0.76384,0
-0.14966,0.55604,-0.54203,-0.66788,-0.10601,-0.099145,1.9066,-0.41531,-0.035318,1
-1.0724,-0.44097,0.036026,-0.67733,-0.10601,-0.51309,-0.44568,0.23273,-0.35125,0
-0.50117,-0.61379,-0.52276,0.51155,-0.10601,-0.52179,-0.10559,-0.4368,-0.43895,1
-0.28148,0.18382,-0.5613,-0.64567,-0.26072,0.068106,0.5179,0.069496,0.234,1
-0.36935,0.09077,-0.60292,-0.27984,-0.5334,-0.36675,0.064451,-0.40551,-0.31455,1
-0.28148,-0.65367,1.3463,-0.3309,-0.5334,-0.057332,0.03611,-0.43816,-0.23915,1
-0.10572,-0.13522,-0.58057,0.17967,-0.3197,-0.44201,-0.13393,0.015085,-0.23952,1
-0.017849,-0.24157,-0.68018,-0.49556,-0.10601,-0.50473,-0.58455,-0.43897,-0.77602,1
0.55334,0.55604,-0.69656,0.00097211,-0.1231,1.866,0.20615,-0.28853,0.11318,1
-0.32541,2.1513,1.9243,1.4816,-0.14875,0.026293,0.54624,-0.35028,1.2256,1
-1.1602,-0.78328,-0.62488,-0.44833,-0.12738,0.48623,-0.51143,3.0893,-0.63188,1
0.24578,-0.09534,-0.52276,0.43496,-0.10601,0.026293,0.46122,0.99448,0.19821,1
-0.14966,-0.54732,-0.60658,-0.55198,-0.12738,-0.55168,-0.10559,-0.30213,-0.63196,0
0.50941,-0.66696,-0.54203,-0.58108,-0.12738,-0.51309,-0.54742,-0.43544,-0.81473,0
-0.23754,-0.40109,-0.098853,0.17967,-0.14875,-0.42528,-0.43292,-0.42782,-0.25848,1
-0.76479,-0.30804,2.6951,-0.56347,-0.14875,-0.18277,-0.31701,-0.41313,0.074105,1
-0.89661,-0.042165,-0.098853,-0.55658,-0.12738,-0.5391,-0.52191,-0.43761,-0.422,0
-0.58904,-0.14851,-0.253,-0.17773,-0.14875,-0.5391,-0.406,0.20552,0.64405,0
0.28972,-0.40109,3.2731,2.1199,-0.14875,0.82073,-0.43094,-0.3092,0.60584,1
0.070027,-0.44097,-0.62122,-0.66839,-0.14875,-0.43783,0.12113,-0.4066,-0.58675,0
-0.85267,-0.5872,-0.71718,0.026501,-0.3197,-0.22458,-0.42952,-0.42047,-0.62867,0
-0.50117,-0.44097,0.22871,-0.27984,-0.14875,-0.53027,0.092791,-0.43571,-0.45224,0
0.86091,4.4112,-0.59926,-0.55019,-0.14875,-0.25385,-0.47033,0.096701,0.70806,1
0.20184,-0.5872,-0.29154,-0.024557,-0.14875,-0.54437,0.064451,-0.4066,0.37897,1
-0.1936,-0.78581,-0.59213,0.12862,-0.7471,-0.057332,-0.37879,-0.3647,-0.71403,1
0.68516,0.68898,-0.7324,-0.52186,-0.14875,-0.52099,-0.48082,1.5114,-0.16445,1
-0.1936,-0.48085,-0.58885,-0.6638,-0.64025,0.40261,-0.54629,0.15111,-0.72719,1
0.59728,0.95485,-0.60427,-0.62831,-0.14875,1.0716,0.064451,-0.41395,0.11174,1
-0.14966,-0.74672,-0.54203,0.40943,-0.14875,-0.53926,0.064451,-0.43408,-0.46544,0
0.7291,-0.85706,-0.38788,-0.64057,-0.10601,-0.48382,-0.46892,-0.4368,-0.6406,1
0.86091,-0.62708,1.7317,-0.57802,-0.21286,2.3678,-0.41819,-0.066532,-0.32603,1
1.6079,-0.028872,-0.31081,0.33285,-0.17012,0.65348,2.2467,1.3482,0.47148,1
-0.14966,-0.25486,-0.098853,0.46049,-0.10601,0.026293,0.20615,-0.43326,0.75944,0
-0.76479,0.34335,-0.29154,2.1199,-0.17012,-0.18695,1.8782,-0.17535,1.5327,1
0.42153,2.5501,-0.29154,1.8646,-0.14875,2.9114,-0.4539,0.096701,0.77223,1
-0.28148,0.82191,-0.64955,-0.67963,-0.17012,-0.37093,-0.57293,0.15111,-0.2201,0
-0.017849,-0.82236,-0.44569,-0.60585,-0.17012,-0.14514,-0.21895,-0.39626,-0.14503,1
0.37759,1.3537,-0.68057,-0.66022,-0.17012,0.23536,-0.020571,-0.36362,1.3421,0
0.20184,-0.055459,-0.44569,0.46049,-0.17012,0.90436,-0.048911,-0.43571,-0.016848,1
-0.89661,-0.48085,-0.72258,-0.54764,-0.19149,-0.50891,-0.50689,-0.42456,-0.82522,1
0.33365,-0.0022849,-0.74011,0.00097211,-0.19149,-0.50055,-0.54969,-0.20718,-0.39378,1
-0.5451,-0.16181,-0.52276,-0.25432,-0.19149,-0.057332,-0.19061,-0.43707,-0.023142,1
-0.28148,0.55604,-0.44569,-0.35643,-0.19149,-0.41274,-0.40855,-0.39626,-0.15758,1
-0.36935,0.95485,2.117,1.4051,-0.17012,-0.099145,3.0969,-0.31465,1.37,0
0.7291,-0.60049,-0.46496,-0.45548,-0.19149,-0.53437,0.03611,2.2187,-0.43048,1
0.026089,0.68898,-0.1952,-0.43302,-0.17012,0.40261,-0.16227,-0.41993,-0.058848,1
-0.32541,-0.46756,-0.17593,-0.65154,-0.19149,0.15173,-0.44993,-0.31492,-0.57972,1
-0.80873,-0.76002,-0.60253,-0.44731,-0.19149,-0.55352,-0.46183,-0.43897,-0.67487,0
-0.80873,-0.70684,-0.58057,-0.48101,-0.20858,-0.53241,-0.51029,-0.039326,-0.58811,0
-0.23754,0.95485,-0.48422,1.2519,-0.21286,0.44442,0.064451,-0.31682,0.55075,1
-0.80873,-0.72014,-0.42642,-0.58006,-0.25559,-0.49218,-0.45106,-0.41585,1.2246,1
0.55334,0.050889,0.7875,-0.30537,-0.21286,-0.057332,-0.5426,3.0893,-0.18139,1
-0.50117,-0.72014,-0.29154,-0.48561,-0.19149,-0.47546,0.092791,-0.28526,-0.37589,0
0.33365,-0.21498,-0.44569,0.00097211,-0.21286,-0.50473,-0.35839,-0.31056,-0.57955,1
0.68516,0.22371,-0.68442,-0.50092,-0.34107,1.0298,-0.47232,-0.41966,-0.2322,1
-1.1163,-0.14851,-0.253,-0.17773,-0.21286,-0.51309,-0.406,0.20552,0.26592,0
-0.14966,0.68898,-0.29154,2.6304,-0.14875,0.94617,0.23449,-0.17535,0.47017,1
-0.1936,0.55604,1.3463,0.74131,-0.21286,-0.16604,0.77296,-0.43,0.6865,1
1.3003,-0.3878,1.539,-0.5336,-0.21286,-0.38347,-0.44199,-0.35545,-0.16979,1
0.28972,-0.41438,0.61408,0.33285,-0.21286,0.15173,-0.19061,-0.42265,0.13128,0
0.64122,2.0183,-0.52276,0.00097211,-0.21286,-0.35838,0.12113,4.1775,0.3691,1
0.42153,-0.24157,2.6951,-0.35643,-0.21286,-0.25803,-0.41252,-0.41313,0.17797,1
2.1351,0.25029,-0.42642,0.28179,-0.38381,-0.26221,-0.30397,-0.35681,0.25416,1
1.0806,1.4866,0.63335,0.35838,-0.21286,-0.099145,-0.048911,-0.40361,0.52632,1
-0.58904,-0.78036,-0.15666,-0.49888,-0.21286,-0.488,-0.10559,-0.43897,-0.4429,1
-1.0284,-0.76002,-0.50349,4.1622,-0.21286,-0.47964,-0.10559,-0.14815,0.1057,1
-0.23754,-0.45426,-0.31081,-0.40749,-0.21286,-0.49636,0.17781,-0.42592,-0.46145,0
0.81697,2.9489,-0.15666,1.5327,-0.21286,-0.42946,-0.19061,-0.41204,1.0502,1
0.42153,-0.5872,0.90311,-0.57955,-0.21286,-0.16604,0.20615,-0.41204,-0.19234,1
-0.1936,-0.50744,2.117,-0.3309,-0.21286,1.1552,-0.37794,-0.42374,0.30118,1
-0.94055,-0.22827,0.65262,0.30732,-0.21286,-0.37929,4.2305,-0.4232,1.0912,1
3.8926,1.4866,-0.50349,-0.67503,-0.25559,-0.41274,-0.49726,-0.039326,-0.08604,1
0.90485,-0.28145,-0.34934,-0.65512,-0.21286,0.19354,-0.56046,0.12391,-0.20505,1
-0.94055,-0.56061,0.13237,-0.050085,-0.21286,-0.44619,-0.52305,-0.40714,-0.54097,1
-0.98448,5.6076,-0.36861,-0.1522,-0.21286,-0.52091,-0.19061,-0.43598,1.3588,0
-1.6875,-0.62708,-0.5613,-0.44068,-0.25559,-0.51309,2.5301,-0.38728,-0.26778,0
-0.67692,-0.5872,0.30579,-0.51879,-0.3197,-0.49636,0.064451,-0.43925,-0.26967,0
1.476,0.95485,6.9342,-0.075614,-0.21286,-0.18695,-0.52305,-0.39871,1.4348,1
0.28972,-0.81013,-0.71622,-0.66916,-0.73214,-0.099145,-0.53863,-0.34811,-0.8745,1
-0.41329,1.0878,-0.73703,-0.30537,-0.21286,-0.45873,6.2143,-0.17535,0.84603,1
-0.45723,0.27688,2.117,-0.54739,-0.21286,-0.46291,-0.24729,-0.38973,0.36671,0
-0.1936,-0.50744,1.1536,-0.66635,-0.10601,1.6152,0.57458,-0.31492,0.53381,1
-0.061787,-0.54732,-0.253,0.43496,-0.21286,-0.015519,0.0077699,-0.43598,-0.44689,0
-0.50117,0.33005,-0.58057,-0.17773,-0.21286,-0.45455,0.34786,-0.41122,-0.29172,0
1.6079,-0.22827,-0.69695,-0.67809,-0.21286,0.31898,-0.56046,0.096701,-0.77993,1
0.37759,4.4112,-0.42642,-0.35643,-0.21286,-0.33748,-0.24729,-0.41558,0.8557,1
-0.5451,-0.84696,-0.17593,-0.63112,-0.3197,-0.45037,-0.529,-0.36362,-0.70214,1
-0.23754,-0.40109,-0.17593,-0.60559,-0.3197,-0.4211,-0.38446,-0.40007,-0.46297,0
-0.67692,0.15724,0.36359,4.4175,-0.38381,-0.057332,1.4531,0.23273,0.65787,1
-0.061787,-0.3878,-0.15666,-0.45472,-0.21286,-0.35002,-0.57774,-0.39517,-0.54093,1
-0.5451,-0.80322,-0.5613,-0.57394,-0.21286,-0.40856,-0.50463,-0.43435,-0.81584,0
-0.45723,-0.8217,-0.44569,-0.30537,-0.21286,-0.4671,-0.53353,-0.42537,-0.63402,1
-0.5451,-0.5872,-0.38788,-0.30537,-0.21286,-0.47964,-0.47458,-0.43653,-0.72493,1
-0.061787,-0.50744,-0.48422,0.94554,-0.21286,-0.42946,-0.33968,-0.43734,-0.47408,1
-0.5451,-0.5872,-0.54203,-0.20326,-0.21286,-0.099145,0.5179,-0.35028,-0.1795,0
1.8275,-0.16181,2.6951,-0.64874,-0.3197,-0.41274,-0.5341,3.9055,0.32722,1
1.1685,0.17053,-0.29154,-0.40749,-0.21286,-0.5194,-0.51284,0.23273,-0.38008,1
-0.23754,-0.60049,-0.31081,-0.3309,-0.3197,-0.49218,-0.21895,-0.37912,-0.63279,0
-0.28148,-0.5872,-0.23373,-0.050085,0.21454,-0.47128,5.3641,-0.40361,0.48703,1
-1.3799,-0.77331,-0.52276,-0.38196,-0.21286,-0.49218,1.5948,-0.4251,-0.12623,0
-0.1936,0.27688,0.63335,0.17967,-0.21286,-0.17441,-0.13393,-0.42292,0.21138,1
-0.63298,-0.83007,-0.74165,-0.43302,-0.21286,-0.51309,-0.55365,1.2937,-0.2879,0
-1.1602,-0.40109,0.20944,-0.62627,-0.21286,-0.28312,-0.51568,-0.42075,-0.47536,0
0.20184,2.5501,-0.098853,0.10309,-0.21286,0.15173,-0.45758,-0.40986,0.51603,1
-0.94055,-0.09534,1.3463,1.8646,-0.21286,-0.48382,-0.077251,1.2121,0.64339,1
0.070027,-0.68025,-0.041048,-0.66201,-0.21286,-0.54018,-0.41592,-0.32009,-0.53245,0
0.28972,-0.8778,-0.23373,-0.54713,-0.21286,-0.40856,-0.57264,-0.43326,-0.75899,1
-0.10572,1.4866,1.0187,0.10309,-0.21286,-0.48382,1.1697,-0.30349,0.83394,1
-0.58904,-0.16181,-0.44569,0.53708,-0.21286,-0.29985,-0.43718,-0.38973,-0.15815,1
-0.5451,0.10406,-0.098853,-0.43302,-0.21286,-0.50055,-0.24729,-0.4319,-0.20928,0
1.1245,0.55604,0.093832,0.66472,-0.27696,1.0716,-0.57604,0.069496,-0.095131,1
-0.98448,0.33005,-0.36861,-0.60763,-0.21286,-0.53939,-0.40742,-0.42428,-0.50929,0
-0.1936,0.11736,0.24798,1.2008,-0.21286,-0.14096,0.34786,-0.32417,0.14498,0
-0.50117,0.82191,-0.44569,-0.65588,-0.14875,-0.52965,-0.33487,-0.38184,-0.28255,0
-0.45723,-0.56061,-0.54203,-0.57598,-0.21286,-0.45037,-0.37029,-0.39599,-0.60765,1
0.1579,-0.32133,-0.60311,1.1753,-0.21286,-0.18277,-0.48592,1.5114,-0.40407,1
0.026089,-0.8435,-0.63895,-0.17773,-0.21286,-0.52179,0.3762,-0.31056,-0.65817,1
9.5167,-0.46756,-0.64338,-0.40749,-0.21286,-0.30821,-0.54685,-0.40986,-0.56388,1
0.026089,-0.73343,0.32505,-0.54841,-0.21286,-0.53086,-0.57803,-0.066532,-0.70461,1
1.8715,-0.73343,-0.63934,-0.62627,-0.21286,-0.50473,-0.57888,-0.37178,-0.91572,1
-0.017849,-0.42768,-0.74454,-0.43608,-0.23422,1.0298,-0.56272,-0.43462,-0.42171,1
-0.98448,-0.57391,-0.58057,1.3795,-0.21286,-0.45873,-0.21895,-0.43897,-0.26202,0
-0.76479,1.7525,0.22871,-0.43302,-0.21286,0.40261,-0.30397,0.77684,0.24708,1
-0.76479,0.68898,-0.098853,-0.57853,-0.21286,-0.1535,0.23449,-0.40252,-0.15453,0
0.64122,-0.5872,-0.34934,-0.30537,-0.23422,0.40261,-0.24729,-0.42347,-0.54911,1
0.026089,-0.70684,-0.71699,-0.47948,-0.23422,-0.54595,-0.58341,-0.43489,-0.51234,0
-0.36935,1.4866,0.036026,-0.57419,-0.21286,-0.33748,-0.020571,-0.4134,0.35737,0
3.5851,-0.82236,-0.40715,-0.35643,-0.21286,-0.47964,-0.58398,-0.27574,-0.47486,1
1.0806,0.42311,0.7875,-0.17773,-0.10601,-0.19113,1.4531,2.2187,0.4025,1
-0.5451,-0.28145,-0.69001,-0.55198,-0.25559,-0.52806,-0.24729,-0.43571,-0.39456,0
-0.63298,-0.62708,-0.61409,0.30732,-0.3197,-0.51727,-0.56187,-0.42918,-0.5037,0
-0.63298,-0.87314,-0.1952,-0.57777,-0.25559,0.23536,-0.57519,-0.43789,-0.7845,1
-0.36935,0.050889,-0.33008,-0.64822,-0.25559,-0.39183,-0.44823,-0.40388,-0.43722,0
-0.85267,2.5501,-0.73606,-0.60738,-0.3197,-0.057332,0.23449,-0.4115,0.58926,1
0.46547,-0.16181,-0.041048,0.89448,-0.14875,-0.52634,2.5301,-0.39871,0.14638,1
0.90485,-0.34792,1.3463,-0.22879,-0.26628,0.026293,-0.24729,-0.43734,0.11989,1
-0.72086,0.15724,-0.52276,-0.52415,-0.25559,0.31898,0.092791,0.64081,0.95105,1
0.42153,-0.29474,-0.59193,0.00097211,-0.27696,-0.44619,0.26283,-0.38592,-0.43438,1
-0.63298,-0.61379,-0.62431,-0.66788,-0.21286,-0.51309,-0.3992,-0.4387,-0.7782,0
-0.5451,0.82191,-0.62238,-0.62321,-0.27696,-0.099145,-0.47147,-0.31056,-0.21393,1
0.77303,-0.52073,-0.23373,-0.3309,-0.26628,0.56986,-0.52106,-0.39953,-0.41571,1
-0.28148,0.55604,-0.021779,0.61366,-0.27696,3.4967,0.5179,-0.41122,1.8436,1
0.68516,2.0183,-0.34934,1.6093,-0.27696,-0.35838,-0.47402,-0.42347,0.54031,1
-0.28148,-0.77371,-0.0025106,-0.25432,-0.5334,-0.17441,0.29117,-0.43816,0.86775,1
-0.89661,1.0878,-0.098853,0.48602,-0.27696,1.7824,-0.13393,-0.12094,0.0247,1
0.28972,-0.46756,-0.73144,-0.65078,-0.27696,-0.35838,-0.57746,-0.40524,-0.8137,1
-0.67692,0.27688,-0.59752,1.354,-0.27696,-0.14096,-0.46552,-0.30023,0.098869,1
1.2563,-0.44097,-0.68327,-0.43302,-0.21286,-0.47546,-0.56782,3.3614,0.10973,0
-0.67692,-0.48085,0.55628,-0.35643,-0.27696,-0.51309,-0.077251,-0.43081,-0.079581,1
-0.76479,0.42311,-0.48422,0.00097211,-0.27696,-0.29566,-0.33742,0.17832,-0.33648,1
-0.28148,-0.61379,-0.29154,1.1753,-0.27696,-0.43783,7.6313,-0.093737,1.0534,1
0.33365,0.68898,-0.50349,0.12862,0.21454,-0.4671,-0.13393,4.1775,-0.09439,1
0.24578,-0.12193,-0.253,-0.43302,-0.27696,-0.057332,0.48956,-0.38266,-0.27185,1
-0.14966,-0.61379,-0.50349,0.077558,-0.3197,-0.54445,-0.53665,-0.37178,-0.72682,0
-0.58904,0.024302,1.539,1.8646,-0.3197,-0.015519,1.9349,-0.43789,1.0267,0
0.81697,-0.70684,-0.73664,-0.3309,-0.27696,-0.53295,0.99969,1.1305,0.26917,1
-0.36935,0.34335,0.4214,0.026501,-0.27696,-0.53571,-0.43094,-0.12094,-0.18016,1
7.7152,0.42311,-0.46496,0.077558,-0.28765,0.23536,-0.5205,0.50478,0.30352,1
1.3003,-0.74672,-0.72874,-0.65793,-0.82189,-0.4211,-0.4896,-0.42972,-0.69568,1
-0.017849,-0.36121,1.1536,1.2774,-0.28765,-0.30403,-0.33883,-0.43816,0.67774,1
2.0912,0.55604,0.40213,-0.6444,-0.29833,-0.35838,-0.53523,-0.30567,-0.26807,1
1.0806,-0.79006,2.6951,-0.67426,-0.29833,2.1169,-0.58058,-0.066532,-0.11035,1
0.55334,-0.72014,-0.73433,-0.65384,-0.23422,-0.46291,0.3762,-0.43571,-0.79499,1
-0.63298,0.25029,-0.64415,-0.58313,-0.42655,5.671,0.85798,1.8379,1.7832,1
-0.5451,0.68898,0.36359,-0.57547,-0.29833,-0.49218,-0.44709,-0.42129,0.052508,1
0.20184,-0.64037,0.22871,-0.62959,-0.29833,-0.32493,-0.21895,-0.43653,-0.40267,1
0.11396,-0.86344,-0.21446,-0.48841,2.1164,2.0333,-0.077251,-0.39953,-0.45816,0
-0.63298,-0.70684,-0.48422,-0.64159,-0.29833,0.61167,-0.57321,0.015085,1.0357,1
-0.36935,-0.29474,-0.29154,-0.48203,-0.31436,-0.50055,0.12113,-0.39626,-0.012158,1
-0.89661,0.55604,-0.62276,-0.53692,-0.22995,-0.43783,-0.24729,-0.38728,0.29312,1
-1.7314,1.0878,-0.52276,-0.50424,-0.3197,-0.23713,-0.36009,-0.31492,0.041607,1
0.11396,1.4866,-0.17593,1.4816,-0.42655,-0.31657,-0.36632,-0.41993,0.36329,1
0.28972,1.4866,-0.66978,-0.58389,-0.3197,-0.16186,0.12113,-0.4115,1.5403,1
0.94878,-0.0022849,-0.33008,-0.47744,-0.3197,-0.24131,-0.077251,-0.35953,0.10862,1
0.81697,-0.54732,-0.75244,-0.64925,-0.3197,1.1552,-0.58341,-0.3647,-0.09871,1
